Date,logreturn,t,variance_garch_t,w,mu,DF,var_garch_t_05,var_garch_t_01,var_garch_t_025,variance_garch_n,var_garch_n_05,var_garch_n_01,var_garch_n_025,var_empiric_01,var_empiric_025,var_empiric_05
08/31/2018,-0.01739008,608,0.0007144671,,0.001885,3,-0.060570151,-0.117792334,-0.082338695,0.000754716,-0.043302828,-0.062024903,-0.05195957,-0.128918498,-0.108575954,-0.087188292
09/01/2018,0.007083758,609,0.0006869578,,0.001885,3,-0.059355992,-0.115465742,-0.080701342,0.000727251,-0.042472993,-0.060851252,-0.050970761,-0.128918498,-0.108575954,-0.087188292
09/02/2018,0.016900412,610,0.0006615482,,0.001885,3,-0.058212716,-0.113274979,-0.07915958,0.0006917509,-0.041376806,-0.059300894,-0.049664574,-0.128918498,-0.108575954,-0.086876581
09/03/2018,0.0204885453,611,0.0006373657,,0.001885,3,-0.057104075,-0.111150583,-0.077664524,0.000670968,-0.040721978,-0.058374758,-0.048884298,-0.128918498,-0.108575954,-0.086876581
09/04/2018,0.0017939146,612,0.000627835,,0.001885,3,-0.056661377,-0.110302279,-0.077067525,0.0006710651,-0.040725061,-0.058379119,-0.048887971,-0.128918498,-0.108575954,-0.086876581
09/05/2018,0.0090354556,613,0.0005947301,,0.001885,3,-0.055096947,-0.107304493,-0.074957816,0.0006288453,-0.039362899,-0.056452586,-0.047264855,-0.128918498,-0.108575954,-0.086876581
09/06/2018,-0.029612195,614,0.00057378,,0.001885,3,-0.054084324,-0.105364088,-0.073592245,0.0005952947,-0.038247479,-0.054875026,-0.04593575,-0.128918498,-0.108575954,-0.086876581
09/07/2018,-0.100450607,615,0.000586419,,0.001885,3,-0.054697398,-0.106538869,-0.074419003,0.000612238,-0.038814593,-0.055677107,-0.046611509,-0.128918498,-0.108575954,-0.086876581
09/08/2018,0.0017910289,616,0.0011592335,,0.001885,3,-0.07766904,-0.1505575,-0.105397371,0.0011777671,-0.054564344,-0.077952281,-0.065378494,-0.128918498,-0.108575954,-0.086876581
09/09/2018,-0.012286035,617,0.0011005583,,0.001885,3,-0.075629568,-0.146649431,-0.102647045,0.0019343981,-0.070458864,-0.100432203,-0.084317982,-0.128918498,-0.108575954,-0.086876581
09/10/2018,-0.012595536,618,0.0010482574,,0.001885,3,-0.073765326,-0.143077139,-0.100133024,0.0019263892,-0.070308947,-0.100220172,-0.084139345,-0.128918498,-0.108575954,-0.086876581
09/11/2018,0.0018200232,619,0.0010046532,,0.001885,3,-0.072175214,-0.140030141,-0.097988681,0.0018935861,-0.06969164,-0.099347104,-0.083403779,-0.128918498,-0.108575954,-0.086876581
09/12/2018,-0.000247234,620,0.000943108,,0.001885,3,-0.069870904,-0.135614586,-0.094881209,0.0009845846,-0.049727618,-0.071111606,-0.059615179,-0.128918498,-0.108575954,-0.086876581
09/13/2018,-0.00368884,621,0.0008923113,,0.001885,3,-0.067911742,-0.131860408,-0.092239184,0.0009404797,-0.048558374,-0.069457923,-0.05822194,-0.128918498,-0.108575954,-0.086876581
09/14/2018,0.0278312899,622,0.0008487327,,0.001885,3,-0.066186054,-0.128553618,-0.089912011,0.0009059476,-0.047623641,-0.068135911,-0.057108136,-0.128918498,-0.108575954,-0.086876581
09/15/2018,0.0075500176,623,0.0008424668,,0.001885,3,-0.065934315,-0.12807123,-0.089572528,0.0009138536,-0.047839195,-0.068440774,-0.057364985,-0.128918498,-0.108575954,-0.086876581
09/16/2018,0.0030101306,624,0.0008162441,,0.001885,3,-0.064870499,-0.12603273,-0.088137921,0.0008782568,-0.046861144,-0.067057497,-0.056199565,-0.128918498,-0.108575954,-0.086876581
09/17/2018,-0.005848152,625,0.0007878463,,0.001885,3,-0.063698987,-0.12378786,-0.086558081,0.0008423298,-0.045853704,-0.065632656,-0.054999127,-0.128918498,-0.108575954,-0.080846036
09/18/2018,-0.012428048,626,0.0008198653,,0.001885,3,-0.065018416,-0.12631617,-0.088337394,0.0008047412,-0.044776395,-0.064108998,-0.053715434,-0.128918498,-0.108575954,-0.080846036
09/19/2018,-0.016377032,627,0.0007366665,,0.001885,3,-0.061533005,-0.11963737,-0.083637149,0.0007726639,-0.043836973,-0.062780354,-0.052596043,-0.128918498,-0.108575954,-0.080846036
09/20/2018,0.0062054629,628,0.0007040036,,0.001885,3,-0.060111131,-0.116912752,-0.081719684,0.0007509818,-0.043190899,-0.0618666,-0.051826198,-0.118355507,-0.104253142,-0.078276757
09/21/2018,0.0129739117,629,0.0006847888,,0.001885,3,-0.059259232,-0.115280329,-0.080570856,0.0007208975,-0.042278806,-0.06057661,-0.050739373,-0.118355507,-0.104253142,-0.078276757
09/22/2018,0.0384242767,630,0.000669327,,0.001885,3,-0.058565011,-0.113950052,-0.079634667,0.0006999978,-0.041633921,-0.059664536,-0.049970944,-0.118355507,-0.104253142,-0.078276757
09/23/2018,0.0058780011,631,0.0007690182,,0.001885,3,-0.06291058,-0.122277101,-0.085494876,0.0007557403,-0.04333348,-0.062068255,-0.051996094,-0.118355507,-0.104253142,-0.078276757
09/24/2018,0.000168781,632,0.000688547,,0.001885,3,-0.059426787,-0.1156014,-0.080796813,0.0007254738,-0.04241876,-0.060774549,-0.050906138,-0.118355507,-0.104253142,-0.078276757
09/25/2018,-0.010658104,633,0.0006556208,,0.001885,3,-0.057942875,-0.112757905,-0.078795686,0.0006891565,-0.041295604,-0.059186048,-0.049567815,-0.116061564,-0.100450607,-0.077399418
09/26/2018,-0.034764321,634,0.000622325,,0.001885,3,-0.056403903,-0.109808902,-0.076720308,0.0006585446,-0.040325688,-0.057814277,-0.048412089,-0.116061564,-0.100450607,-0.077399418
09/27/2018,0.0087217545,635,0.0006481859,,0.001885,3,-0.057602678,-0.112106014,-0.078336914,0.0006849027,-0.041162134,-0.058997279,-0.049408775,-0.116061564,-0.100450607,-0.077399418
09/28/2018,0.0102806878,636,0.0006166261,,0.001885,3,-0.056136405,-0.109296317,-0.076359574,0.0006577135,-0.040299045,-0.057776595,-0.048380342,-0.116061564,-0.100450607,-0.077399418
09/29/2018,0.0214747941,637,0.0005948954,,0.001885,3,-0.055104864,-0.107319662,-0.074968491,0.0006352834,-0.039573505,-0.05675045,-0.047515807,-0.116061564,-0.100450607,-0.077399418
09/30/2018,-0.01918264,638,0.0005893204,,0.001885,3,-0.054837198,-0.106806757,-0.074607531,0.0006428577,-0.039819921,-0.057098962,-0.047809431,-0.109936084,-0.096219135,-0.074487788
10/01/2018,0.0064915173,639,0.0005801681,,0.001885,3,-0.054395023,-0.105959454,-0.074011236,0.0006355957,-0.039583694,-0.056764861,-0.047527948,-0.109936084,-0.096219135,-0.072049999
10/02/2018,-0.000328679,640,0.0005626291,,0.001885,3,-0.0535378,-0.10431683,-0.072855231,0.0006111984,-0.038780024,-0.055628216,-0.046570317,-0.109936084,-0.096219135,-0.072049999
10/03/2018,-0.004307063,641,0.0005323368,,0.001885,3,-0.052025167,-0.101418298,-0.070815371,0.000573393,-0.037502303,-0.05382111,-0.045047818,-0.109936084,-0.096219135,-0.072049999
10/04/2018,-0.014154898,642,0.0005022339,,0.001885,3,-0.050478721,-0.098454973,-0.068729914,0.0005362437,-0.036205024,-0.051986343,-0.043502014,-0.109936084,-0.096219135,-0.072049999
10/05/2018,0.0143052329,643,0.0004840006,,0.001885,3,-0.049519423,-0.09661675,-0.067436254,0.0005099392,-0.035259064,-0.050648454,-0.042374834,-0.109936084,-0.096219135,-0.072049999
10/06/2018,0.0007494315,644,0.0004764869,,0.001885,3,-0.049118858,-0.095849181,-0.066896073,0.0004940932,-0.034677399,-0.049825795,-0.041681738,-0.109936084,-0.096219135,-0.072049999
10/07/2018,0.0019676759,645,0.0004505327,,0.001885,3,-0.047710327,-0.093150132,-0.064996602,0.0004572117,-0.033286351,-0.047858408,-0.040024201,-0.109936084,-0.096219135,-0.072049999
10/08/2018,-0.003493021,646,0.0004336824,,0.001885,3,-0.046774042,-0.091356007,-0.063733976,0.0004229787,-0.031944045,-0.045959959,-0.038424745,-0.109936084,-0.096219135,-0.072049999
10/09/2018,0.0091113498,647,0.0004130876,,0.001885,3,-0.045604628,-0.089115159,-0.062156966,0.0004131121,-0.031547163,-0.045398642,-0.037951831,-0.109936084,-0.087767906,-0.070519859
10/10/2018,0.0004749106,648,0.0003885529,,0.001885,3,-0.044172766,-0.0863714,-0.06022603,0.0003950904,-0.030809813,-0.044355794,-0.037073225,-0.109936084,-0.087767906,-0.070519859
10/11/2018,-0.008904684,649,0.000363496,,0.001885,3,-0.042662942,-0.083478252,-0.05818996,0.0003959729,-0.030846306,-0.044407407,-0.037116709,-0.109936084,-0.080846036,-0.064985929
10/12/2018,-0.049086039,650,0.0003436703,,0.001885,3,-0.041431058,-0.081117696,-0.056528705,0.0003752922,-0.029980113,-0.043182333,-0.036084576,-0.109936084,-0.080846036,-0.064985929
10/13/2018,0.0019018059,651,0.0004813814,,0.001885,3,-0.049380144,-0.096349862,-0.067248431,0.0004661579,-0.033628777,-0.048342708,-0.040432227,-0.109936084,-0.080846036,-0.064985929
10/14/2018,0.0000183689,652,0.0004631288,,0.001885,3,-0.048398844,-0.09446948,-0.065925101,0.0004473077,-0.03290333,-0.047316695,-0.039567804,-0.109936084,-0.080846036,-0.061811005
10/15/2018,0.0061709104,653,0.0004170725,,0.001885,3,-0.045833133,-0.089553023,-0.062465116,0.0004306727,-0.032250333,-0.046393149,-0.03878971,-0.104253142,-0.078276757,-0.061448035
10/16/2018,0.0240245009,654,0.0003866028,,0.001885,3,-0.044057037,-0.08614964,-0.060069965,0.000413599,-0.03156686,-0.0454265,-0.037975302,-0.104253142,-0.078276757,-0.061448035
10/17/2018,0.0220783846,655,0.0004063967,,0.001885,3,-0.045218456,-0.08837517,-0.061636194,0.0004220541,-0.031907051,-0.045907639,-0.038380664,-0.104253142,-0.078276757,-0.061448035
10/18/2018,-0.000051873,656,0.0004112592,,0.001885,3,-0.045499415,-0.088913547,-0.062015081,0.0004248073,-0.032017087,-0.046063265,-0.038511781,-0.104253142,-0.078276757,-0.061448035
10/19/2018,-0.004289691,657,0.0003923623,,0.001885,3,-0.044397987,-0.086802973,-0.060529752,0.0004078997,-0.031335582,-0.045099399,-0.037699717,-0.104253142,-0.078276757,-0.061448035
10/20/2018,-0.012346937,658,0.0003726716,,0.001885,3,-0.043221694,-0.084548941,-0.058943463,0.0003909949,-0.030639914,-0.044115503,-0.036870778,-0.104253142,-0.078276757,-0.061448035
10/21/2018,0.0002129528,659,0.0003540939,,0.001885,3,-0.042083041,-0.082367036,-0.057407935,0.0003783936,-0.030111508,-0.043368168,-0.036241143,-0.104253142,-0.078276757,-0.061448035
10/22/2018,0.0065705964,660,0.0003378459,,0.001885,3,-0.041062436,-0.080411336,-0.0560316,0.000363241,-0.029464323,-0.042452842,-0.035469974,-0.104253142,-0.078276757,-0.061448035
10/23/2018,-0.00508299,661,0.0003208172,,0.001885,3,-0.039966097,-0.078310513,-0.054553134,0.0003489191,-0.02884009,-0.041569977,-0.034726155,-0.104253142,-0.078276757,-0.061448035
10/24/2018,-0.002628653,662,0.0003038863,,0.001885,3,-0.038846805,-0.07616571,-0.053043716,0.0003349285,-0.028217801,-0.040689862,-0.033984652,-0.104253142,-0.078276757,-0.061448035
10/25/2018,0.004139274,663,0.0002877045,,0.001885,3,-0.037747501,-0.074059205,-0.051561251,0.0003200464,-0.02754142,-0.039733243,-0.033178693,-0.104253142,-0.078276757,-0.061448035
10/26/2018,-0.004655266,664,0.0002669087,,0.001885,3,-0.03628829,-0.071263041,-0.049593434,0.0003049839,-0.026840625,-0.038742096,-0.032343645,-0.104253142,-0.078276757,-0.061448035
10/27/2018,-0.000668502,665,0.0002522827,,0.001885,3,-0.035227657,-0.069230639,-0.048163119,0.0002906406,-0.026157018,-0.037775257,-0.031529077,-0.104253142,-0.078276757,-0.061448035
10/28/2018,-0.001211133,666,0.000236321,,0.001885,3,-0.034034444,-0.066944186,-0.046554015,0.0002749225,-0.02538822,-0.036687932,-0.030612998,-0.104253142,-0.078276757,-0.061448035
10/29/2018,-0.002740538,667,0.0002220522,,0.001885,3,-0.032933181,-0.064833927,-0.045068907,0.0002604578,-0.02466106,-0.035659495,-0.029746533,-0.104253142,-0.078276757,-0.061448035
10/30/2018,-0.010218138,668,0.000204476,,0.001885,3,-0.0315268,-0.062138997,-0.043172335,0.0002450307,-0.023862895,-0.034530635,-0.028795461,-0.104253142,-0.078276757,-0.061448035
10/31/2018,-0.011537282,669,0.0001995965,,0.001885,3,-0.031125736,-0.061370473,-0.042631482,0.0002340738,-0.023280643,-0.033707144,-0.028101665,-0.104253142,-0.074487788,-0.061098603
11/01/2018,0.0001317475,670,0.0001999243,,0.001885,3,-0.031152826,-0.061422382,-0.042668013,0.0002251793,-0.022797883,-0.033024368,-0.027526421,-0.104253142,-0.074487788,-0.061098603
11/02/2018,0.0050577468,671,0.0001834645,,0.001885,3,-0.02976363,-0.058760383,-0.040794615,0.0002106689,-0.021989374,-0.031880879,-0.026563023,-0.104253142,-0.074487788,-0.061098603
11/03/2018,0.0071317653,672,0.0001777424,,0.001885,3,-0.029266174,-0.05780715,-0.040123772,0.000199879,-0.021369959,-0.031004828,-0.025824945,-0.104253142,-0.074487788,-0.061098603
11/04/2018,-0.003745193,673,0.0001644036,,0.001885,3,-0.028074509,-0.055523662,-0.038516754,0.0001904368,-0.020814042,-0.030218584,-0.025162528,-0.104253142,-0.074487788,-0.061098603
11/05/2018,0.0044023634,674,0.0001534518,,0.001885,3,-0.027059441,-0.053578573,-0.037147887,0.0001773972,-0.020023148,-0.029100008,-0.02422012,-0.104253142,-0.074487788,-0.061098603
11/06/2018,0.0070297639,675,0.0001467067,,0.001885,3,-0.026416159,-0.052345905,-0.03628039,0.0001670293,-0.01937331,-0.028180929,-0.023445791,-0.104253142,-0.074487788,-0.061098603
11/07/2018,0.0013024313,676,0.0001455422,,0.001885,3,-0.026303614,-0.052130244,-0.036128617,0.0001596134,-0.018896038,-0.027505915,-0.022877086,-0.104253142,-0.074487788,-0.061098603
11/08/2018,0.014392546,677,0.0001344706,,0.001885,3,-0.025210251,-0.050035125,-0.034654165,0.0001484769,-0.01815797,-0.026462051,-0.021997624,-0.104253142,-0.074487788,-0.061098603
11/09/2018,-0.008067324,678,0.0001477896,,0.001885,3,-0.026520414,-0.05254568,-0.036420982,0.0001540421,-0.018530135,-0.026988411,-0.022441086,-0.104253142,-0.074487788,-0.061098603
11/10/2018,-0.01162574,679,0.0001443967,,0.001885,3,-0.026192471,-0.051917271,-0.035978736,0.0001460955,-0.017996589,-0.026233807,-0.021805327,-0.104253142,-0.074487788,-0.061098603
11/11/2018,-0.001912132,680,0.0001432294,,0.001885,3,-0.026078747,-0.051699351,-0.035825374,0.0001422321,-0.017731959,-0.025859536,-0.021490001,-0.104253142,-0.074487788,-0.061098603
11/12/2018,-0.003250298,681,0.0001301473,,0.001885,3,-0.024771127,-0.049193669,-0.034061985,0.0001313831,-0.016968971,-0.024780427,-0.020580844,-0.104253142,-0.074487788,-0.061098603
11/13/2018,0.0037039094,682,0.0001241619,,0.001885,3,-0.024150966,-0.048005306,-0.033225667,0.0001229547,-0.0163542,-0.023910944,-0.019848299,-0.104253142,-0.072049999,-0.060396107
11/14/2018,-0.004677217,683,0.0001203092,,0.001885,3,-0.023743848,-0.04722518,-0.032676649,0.0001165906,-0.01587591,-0.02323449,-0.019278381,-0.104253142,-0.072049999,-0.059079608
11/15/2018,-0.031227422,684,0.0001149389,,0.001885,3,-0.02316532,-0.046116595,-0.031896476,0.000110568,-0.015411105,-0.022577107,-0.018724532,-0.104253142,-0.072049999,-0.050805462
11/16/2018,-0.095222265,685,0.0002199274,,0.001885,3,-0.032766195,-0.064513946,-0.044843719,0.0001635581,-0.019151256,-0.027866874,-0.023181197,-0.104253142,-0.072049999,-0.050805462
11/17/2018,-0.003387189,686,0.0015184769,,0.001885,3,-0.089165156,-0.172586542,-0.120900438,0.0012963552,-0.057338096,-0.081875251,-0.068683623,-0.104253142,-0.080846036,-0.059079608
11/18/2018,-0.006804345,687,0.0013790509,,0.001885,3,-0.084884442,-0.164383768,-0.115127688,0.0009294072,-0.048260556,-0.069036713,-0.057867068,-0.104253142,-0.080846036,-0.059079608
11/19/2018,0.0085632201,688,0.0013111802,,0.001885,3,-0.082722308,-0.160240653,-0.112211947,0.0009155799,-0.047886139,-0.068507168,-0.057420922,-0.104253142,-0.080846036,-0.050805462
11/20/2018,-0.055394919,689,0.0011862521,,0.001885,3,-0.078590789,-0.15232377,-0.106640394,0.0009160202,-0.047898105,-0.068524091,-0.05743518,-0.104253142,-0.080846036,-0.050805462
11/21/2018,-0.126869588,690,0.0015621046,,0.001885,3,-0.09046388,-0.175075177,-0.122651829,0.0008753067,-0.046779205,-0.066941609,-0.056101928,-0.100450607,-0.072049999,-0.050805462
11/22/2018,-0.030046669,691,0.0054180721,,0.001885,3,-0.170103109,-0.327681147,-0.230049168,0.0075751452,-0.141275597,-0.200589661,-0.168701325,-0.104253142,-0.080846036,-0.055394919
11/23/2018,0.0033287568,692,0.0051737998,,0.001885,3,-0.166181385,-0.320166276,-0.224760535,0.0009969254,-0.050050067,-0.071567652,-0.059999401,-0.104253142,-0.080846036,-0.055394919
11/24/2018,-0.054078732,693,0.0050071091,,0.001885,3,-0.163451821,-0.314935843,-0.221079587,0.0006884861,-0.041274596,-0.059156335,-0.049542782,-0.104253142,-0.080846036,-0.050805462
11/25/2018,-0.003602548,694,0.0053956273,,0.001885,3,-0.169746503,-0.326997813,-0.229568268,0.0016861316,-0.065657107,-0.093640986,-0.078596336,-0.104253142,-0.080846036,-0.054078732
11/26/2018,-0.116012347,695,0.0057140202,,0.001885,3,-0.174737855,-0.336562322,-0.236299347,0.000707721,-0.041873334,-0.060003143,-0.050256223,-0.104253142,-0.080846036,-0.054078732
11/27/2018,0.0250592644,696,0.0044714141,,0.001885,3,-0.15435727,-0.297508718,-0.208815146,0.003021281,-0.088526573,-0.125985709,-0.105846986,-0.109936084,-0.087767906,-0.055394919
11/28/2018,-0.044027919,697,0.0091565857,,0.001885,3,-0.221700002,-0.426551943,-0.299630067,0.0009609811,-0.049105213,-0.070231327,-0.058873538,-0.109936084,-0.087767906,-0.055394919
11/29/2018,0.0896283907,698,0.0091268175,,0.001885,3,-0.221336267,-0.425854948,-0.299139552,0.001072646,-0.051986305,-0.074306111,-0.062306572,-0.109936084,-0.087767906,-0.055394919
11/30/2018,0.038327852,699,0.0099776305,,0.001885,3,-0.231508939,-0.445347986,-0.312857891,0.002767449,-0.084645324,-0.120496384,-0.101222192,-0.109936084,-0.087767906,-0.055394919
12/01/2018,-0.037495286,700,0.0084747049,,0.001885,3,-0.213213904,-0.410290745,-0.288186154,0.0011837005,-0.054706356,-0.078153131,-0.065547712,-0.109936084,-0.087767906,-0.055394919
12/02/2018,0.0024091101,701,0.0073983587,,0.001885,3,-0.199090739,-0.383227709,-0.269140385,0.0011162877,-0.053071279,-0.07584061,-0.063599397,-0.109936084,-0.087767906,-0.055394919
12/03/2018,0.0122568362,702,0.0074739302,,0.001885,3,-0.200114576,-0.385189602,-0.270521078,0.0008445366,-0.045916197,-0.065721042,-0.055073592,-0.109936084,-0.087767906,-0.055394919
12/04/2018,-0.049185269,703,0.0077448846,,0.001885,3,-0.203743546,-0.392143492,-0.275414919,0.0008770701,-0.046828199,-0.067010902,-0.056160308,-0.109936084,-0.087767906,-0.055394919
12/05/2018,-0.001521206,704,0.0070081052,,0.001885,3,-0.193718338,-0.372933029,-0.261895444,0.0015849372,-0.063598963,-0.090730114,-0.076143906,-0.109936084,-0.087767906,-0.055394919
12/06/2018,-0.026381644,705,0.0061374959,,0.001885,3,-0.181165787,-0.348879629,-0.244967724,0.0007562649,-0.043349173,-0.06209045,-0.052014794,-0.109936084,-0.080846036,-0.054078732
12/07/2018,-0.030367126,706,0.0060542897,,0.001885,3,-0.179920743,-0.346493855,-0.243288722,0.0009317409,-0.048323472,-0.069125696,-0.057942036,-0.109936084,-0.080846036,-0.054078732
12/08/2018,-0.09443843,707,0.0053350937,,0.001885,3,-0.168781021,-0.325147741,-0.228266269,0.0009949802,-0.049999373,-0.071495954,-0.059938995,-0.109936084,-0.080846036,-0.054078732
12/09/2018,0.0086820423,708,0.0072128265,,0.001885,3,-0.196554759,-0.378368224,-0.265720494,0.0038653161,-0.100378543,-0.142748176,-0.119969479,-0.109936084,-0.087767906,-0.055394919
12/10/2018,0.0268429126,709,0.0075033655,,0.001885,3,-0.200511961,-0.385951078,-0.271056972,0.0008131109,-0.045018417,-0.064451293,-0.05400382,-0.109936084,-0.087767906,-0.055394919
12/11/2018,-0.001373457,710,0.0072579838,,0.001885,3,-0.197174974,-0.37955669,-0.266556884,0.0010094838,-0.050376157,-0.072028847,-0.060387961,-0.109936084,-0.087767906,-0.055394919
12/12/2018,-0.028136501,711,0.0065497129,,0.001885,3,-0.187213074,-0.360467538,-0.253122782,0.0008102753,-0.044936561,-0.064335522,-0.053906282,-0.109936084,-0.080846036,-0.054078732
12/13/2018,0.0104091541,712,0.0056765804,,0.001885,3,-0.174158265,-0.335451702,-0.235517742,0.0009473293,-0.048741733,-0.06971725,-0.058440425,-0.109936084,-0.080846036,-0.054078732
12/14/2018,-0.016095584,713,0.005946874,,0.001885,3,-0.178300721,-0.343389542,-0.241104043,0.0008361539,-0.045678375,-0.065384685,-0.054790209,-0.109936084,-0.080846036,-0.054078732
12/15/2018,-0.038414808,714,0.0058756911,,0.001885,3,-0.177219082,-0.341316889,-0.239645401,0.0008320928,-0.045562731,-0.065221127,-0.054652411,-0.109936084,-0.080846036,-0.054078732
12/16/2018,-0.016321908,715,0.0053220736,,0.001885,3,-0.168572642,-0.324748442,-0.22798526,0.0010913342,-0.052453563,-0.074966962,-0.062863343,-0.109936084,-0.080846036,-0.054078732
12/17/2018,0.0141428976,716,0.0053052252,,0.001885,3,-0.168302614,-0.324231011,-0.227621115,0.0008268476,-0.045412948,-0.065009286,-0.054473933,-0.109936084,-0.080846036,-0.054078732
12/18/2018,0.036370501,717,0.0050370365,,0.001885,3,-0.163945193,-0.315881249,-0.221744922,0.0008430474,-0.045874034,-0.06566141,-0.055023351,-0.109936084,-0.080846036,-0.054078732
12/19/2018,0.0503175517,718,0.0048681147,,0.001885,3,-0.161140847,-0.310507518,-0.217963127,0.001247196,-0.056204346,-0.080271766,-0.067332677,-0.109936084,-0.080846036,-0.054078732
12/20/2018,0.0652586165,719,0.0038399346,,0.001885,3,-0.142904832,-0.275563372,-0.193370981,0.0015021003,-0.061864744,-0.088277375,-0.074077457,-0.109936084,-0.080846036,-0.054078732
12/21/2018,0.0448825751,720,0.0041335408,,0.001885,3,-0.148338279,-0.285975031,-0.200698247,0.0022198946,-0.075613776,-0.107722894,-0.090460439,-0.109936084,-0.080846036,-0.054078732
12/22/2018,0.0081912059,721,0.0040802416,,0.001885,3,-0.147366625,-0.284113131,-0.199387924,0.0014984834,-0.061787945,-0.088168757,-0.073985945,-0.109936084,-0.080846036,-0.054078732
12/23/2018,-0.026402781,722,0.004089794,,0.001885,3,-0.147541231,-0.284447715,-0.199623389,0.0007470934,-0.04307405,-0.061701338,-0.051686964,-0.109936084,-0.080846036,-0.054078732
12/24/2018,0.029354179,723,0.0040105041,,0.001885,3,-0.146085661,-0.281658528,-0.197660483,0.0008745418,-0.046757938,-0.066911531,-0.056076587,-0.109936084,-0.080846036,-0.054078732
12/25/2018,0.0368336121,724,0.0038191147,,0.001885,3,-0.142511779,-0.274810198,-0.192840931,0.0010081157,-0.050340732,-0.071978745,-0.06034575,-0.109936084,-0.080846036,-0.054078732
12/26/2018,-0.091327025,725,0.0038041461,,0.001885,3,-0.142228528,-0.274267428,-0.192458953,0.0011910658,-0.054882147,-0.078401755,-0.065757179,-0.109936084,-0.080846036,-0.054078732
12/27/2018,0.0030105473,726,0.0051156029,,0.001885,3,-0.165233474,-0.318349875,-0.223482232,0.0043198885,-0.106224668,-0.151016463,-0.126935567,-0.109936084,-0.091327025,-0.055394919
12/28/2018,-0.020478139,727,0.0048097516,,0.001885,3,-0.160160657,-0.308629261,-0.216641293,0.0007574343,-0.043384132,-0.062139893,-0.052056449,-0.109936084,-0.091327025,-0.055394919
